Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1004468,110043795266,Gilmore Gas Plant/Bel Junction Compressor Station,Edinburg,TX,78539,3.5 MI N of Moore Air Force Base on FM 681,HIDALGO,26.27,-98.19,211111,"C,W-PROC,W-NGTC",Petroleum and Natural Gas Systems,"92,874.77","83,662.60","9,163.00",49.17,,,,,,,,,,"68,929.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000300,110001151324,"Gilroy Energy Center, LLC",GILROY,CA,95020,1400 PACHECO PASS HWY,Santa Clara,37.00,-121.54,221112,D,Power Plants,"18,689.78","18,670.60",8.75,10.43,,,,,,,,,,,"18,689.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000122,110000529376,"Gilroy Energy Center, LLC for King City",KING CITY,CA,93930,51 DON BATES WAY,Monterey,36.23,-121.13,221112,D,Power Plants,"3,066.09","3,062.80",1.50,1.79,,,,,,,,,,,"3,066.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005386,110013292515,Glacial Lakes Energy,Watertown,SD,57201,301 20th Ave. SE,CODINGTON COUNTY,44.88,-97.11,325193,"C,II","Other,Waste","144,886.45","144,638.60",166.50,81.35,,,,,,,,,,"144,788.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.25,,,N,N,N
1006296,110000468413,"Glanbia Foods, Inc.",Gooding,ID,83301,1728 South 2300 East,GOODING COUNTY,42.95,-114.63,311513,C,Other,"54,723.07","54,641.00",33.50,48.57,,,,,,,,,"5,006.40","54,723.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002857,110001102958,GlaxoSmithKline,Research Triangle Park,NC,27709,Five Moore Drive ,DURHAM,35.94,-78.86,325411,C,Chemicals,"24,421.15","24,382.30",16.50,22.35,,,,,,,,,269.10,"24,421.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007660,110007395096,Gleason Generating Facility,GLEASON,TN,38229,1166 JAMES MILL ROAD,Weakley,36.25,-88.61,221112,"C,D",Power Plants,"5,646.98","5,641.50",2.50,2.98,,,,,,,,,,49.30,"5,597.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002004,110009682076,Glen Burnie Landfill,Glen Burnie,MD,21060,100 Dover Road,ANNE ARUNDEL COUNTY,39.19,-76.61,562212,HH,Waste,"32,265.00",,"32,265.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,265.00",,,,N,N,N
1000962,110000585518,Glen Lyn,GLEN LYN,VA,24093,U S ROUTE 460,Giles,37.37,-80.86,221112,"C,D",Power Plants,"239,966.09","238,084.90",688.00,"1,193.19",,,,,,,,,,23.30,"239,942.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001459,110031277669,Glenarm,PASADENA,CA,91105,43 EAST STATE ST,Los Angeles,34.13,-118.15,221112,"C,D",Power Plants,"51,794.86","51,732.70",27.00,35.16,,,,,,,,,"1,958.70","7,018.02","44,776.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000718,110041017468,Glendive Generating Station,GLENDIVE,MT,59330,2001 NORTH MERRILL AVE,Dawson,47.05,-104.74,221112,"C,D",Power Plants,"10,947.65","10,935.80",5.00,6.85,,,,,,,,,,"4,522.68","6,424.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005774,110069998637,Glenwood,GLENWOOD LANDING,NY,11547,SHORE ROAD,Nassau,40.83,-73.65,221112,"C,D",Power Plants,"184,891.14","184,698.60",86.75,105.79,,,,,,,,,,575.85,"184,315.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001170,110006532751,Glenwood Landing Energy Center,GLENWOOD LANDING,NY,11547,SHORE ROAD,Nassau,40.83,-73.65,221112,D,Power Plants,"47,863.36","47,812.60",22.75,28.01,,,,,,,,,,,"47,863.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005843,110017398163,Goal Line LP,Escondido,CA,92025,555 North Tulip Street,SAN DIEGO COUNTY,33.12,-117.10,221119,C,Power Plants,"91,753.20","91,658.40",43.25,51.55,,,,,,,,,,"91,753.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003369,110017762535,Goat Hill Compressor Station,Haughton,LA,71037,,BOSSIER,32.44,-93.53,213112,C,Petroleum and Natural Gas Systems,"15,793.94","15,777.50",7.50,8.94,,,,,,,,,,"15,793.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005794,110043806977,Godley Compressor Station,Godley,TX,76044,6249 County Rd 1228,JOHNSON COUNTY,32.40,-97.49,211111,C,Petroleum and Natural Gas Systems,"39,616.81","39,577.20",18.75,20.86,,,,,,,,,,"39,616.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1009941,110033811739,Golden Pass LNG Terminal LLC,Sabine Pass,TX,77655,3752 South Gulfway Drive,JEFFERSON,29.91,-93.92,221210,"C,W-LNGIE",Petroleum and Natural Gas Systems,"44,250.99","3,409.70","40,839.50",1.79,,,,,,,,,,"3,385.49",,,,,,,,,,,,,,,,,,,,,,,40865.5,,,,,,,,,,,,,,N,N,N
1002475,110033221172,Golden Triangle Landfill,Beaumont,TX,77705,6433 Labelle Road,JEFFERSON,29.99,-94.17,562212,HH,Waste,"36,012.50",,"36,012.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,012.50",,,,N,N,N
1000264,110043795275,Goose Creek Power Plant,MONTICELLO,IL,61856,760 EAST 2150 NORTH ROAD,Piatt,40.11,-88.60,221112,"C,D",Power Plants,"52,633.66","52,580.50",24.25,28.91,,,,,,,,,,"3,600.64","49,033.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000082,110013682470,Goose Haven Energy Center,SUISUN CITY,CA,94585,3853 GOOSE HAVEN ROAD,Solano,38.23,-121.84,221112,D,Power Plants,"3,762.34","3,758.50",1.75,2.09,,,,,,,,,,,"3,762.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005373,110043973849,Gordon Compressor Site,Hill County,TX,76055,227 Hill County Road 1353,HILL,32.02,-97.14,211111,C,Petroleum and Natural Gas Systems,"30,204.48","30,172.70",14.50,17.28,,,,,,,,,,"30,204.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003333,110013936447,Gordon County (Redbone Ridges) Landfill,Ranger,GA,30734,1224 Pleasant Hill Rd. Ext. NE,GORDON,34.51,-84.76,562212,HH,Waste,"96,294.50",,"96,294.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96,294.50",,,,N,N,N
1000263,110000341489,Gordonsville Power Station,GORDONSVILLE,VA,22942,819 Hill Road,Louisa,38.12,-78.20,221112,D,Power Plants,"356,744.44","356,386.60",163.25,194.59,,,,,,,,,,,"356,744.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001413,110000367380,Gorgas,PARRISH,AL,35580,460 GORGAS ROAD,Walker,33.64,-87.20,221112,"C,D",Power Plants,"4,990,527.90","4,950,541.90","14,626.50","25,359.50",,,,,,,,,,0.00,"4,990,527.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002834,110043304670,Gorham Paper and Tissue LLC,GORHAM,NH,03581,72 CASCADE FLATS,COOS,44.44,-71.19,322121,C,Pulp and Paper,"19,500.83","19,452.30",15.75,32.78,,,,,,,,,,"19,500.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001617,110019893276,Gould Street,BALTIMORE,MD,21230,2105 GOULD STREET,Baltimore,39.27,-76.60,221112,D,Power Plants,"16,799.19","16,782.20",7.75,9.24,,,,,,,,,,,"16,799.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007017,110010433977,Gowanus Generating Station,BROOKLYN,NY,11232,29TH ST AND 2ND AVE,Kings,40.66,-74.01,221112,C,Power Plants,"33,416.08","33,354.70",21.75,39.63,,,,,,,,,,"33,416.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000941,110025239837,Graham,Graham,TX,76450,,Young,33.14,-98.61,221112,D,Power Plants,"184,247.45","184,056.30",86.25,104.90,,,,,,,,,,,"184,247.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007507,110043970361,Graham Ranch Compressor Station,Bridgeport,TX,76426,1209 County Road,WISE,33.17,-97.85,211111,C,Petroleum and Natural Gas Systems,"26,778.30","26,752.00",12.00,14.30,,,,,,,,,,"26,778.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011672,110028295164,Grand Haven BLP Diesel Plant,Grand Haven,MI,49417,518 S. Harbor Dr.,OTTAWA COUNTY,43.06,-86.24,221112,D,Power Plants,"1,527.63","1,523.70",1.25,2.68,,,,,,,,,,,"1,527.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001960,110001979592,Grand Island Regional Landfill,Shelton,NE,68876,19550 W Husker Hwy,BUFFALO,40.90,-98.72,562212,"C,HH",Waste,"73,292.40",29.90,"73,262.50",,,,,,,,,,,29.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,262.50",,,,N,N,N
1009991,110055518596,Grand Isle 22 L,Offshore,LA,00000,,,29.07,-89.98,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"34,260.56","26,430.10","7,809.00",21.46,,,,,,,,,,"25,041.51",,,,,,,,,,,,,,,,,,9219.05,,,,,,,,,,,,,,,,,,,N,N,N
1001428,110000598489,Grand River Dam Authority,CHOUTEAU,OK,74337,8142 HWY 412B,Mayes,36.19,-95.29,221112,"C,D",Power Plants,"7,760,089.23","7,697,955.00","22,728.50","39,405.73",,,,,,,,,,2.20,"7,760,087.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001515,110041990389,"Grand Tower Energy Center, LLC",GRAND TOWER,IL,62942,1820 POWER PLANT ROAD,Jackson,37.66,-89.51,221112,"C,D",Power Plants,"115,780.02","115,662.20",53.75,64.07,,,,,,,,,,43.80,"115,736.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001871,110056958635,Granger Gas Plant,GRANGER,WY,82934,,SWEETWATER,41.54,-109.96,211111,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","64,279.37","62,644.80","1,600.00",34.57,,,,,,,,,,"60,142.02",,,,,,,,,,,,,,,,,,,4137.344,,,,,,,,,,,,,,,,,,N,N,N
1001942,110064853886,Granite Point Platform,Anchorage,AK,99503,,KENAI PENINSULA,60.96,-151.33,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"26,278.76","22,819.50","3,439.00",20.26,,,,,,,,,,"21,316.32",,,,,,,,,,,,,,,,,,4962.446,,,,,,,,,,,,,,,,,,,N,N,N
1001345,110015655209,Granite Ridge Energy,LONDONDERRY,NH,03053,21 NORTH WENTWORTH AVE,Rockingham,42.90,-71.43,221112,D,Power Plants,"1,532,195.37","1,530,639.60",709.75,846.02,,,,,,,,,,,"1,532,195.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1009939,110055518453,Grant Processing Facility-Cardinal States Gathering,Pei,WV,25670,11 RA West Highway,MINGO COUNTY,37.74,-82.15,211111,"C,W-PROC",Petroleum and Natural Gas Systems,"34,734.40","33,543.80","1,183.75",6.85,,,,,,,,,,"11,955.60",,,,,,,,,,,,,,,,,,,22778.8,,,,,,,,,,,,,,,,,,N,N,N
1000251,110007881998,Grant Town Power Plant,GRANT TOWN,WV,26574,228 ABPP Drive,Marion,39.56,-80.16,221112,C,Power Plants,"913,409.62","906,096.30","2,675.25","4,638.07",,,,,,,,,,"913,409.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006698,110041047685,Grantville,Grantville,PA,17028,429 Station Rd.,DAUPHIN,40.39,-76.63,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"92,593.98","83,960.10","8,586.50",47.38,,,,,,,,,,"84,036.73",,,,,,,,,,,,,,,,,,,,8557.25,,,,,,,,,,,,,,,,,N,N,N
1000515,110040570995,Grapeland Generating Station,Rancho Cucamonga,CA,91739,12408 6th St,San Bernardino,34.09,-117.53,221112,D,Power Plants,"1,893.99","1,891.80",1.00,1.19,,,,,,,,,,,"1,893.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006731,110000359718,Graphic Packaging International - Augusta,Augusta,GA,30906,4278 Mike Padgett Highway,RICHMOND,33.33,-81.95,322121,"AA,C,TT","Pulp and Paper,Waste","525,008.54","382,001.90","118,309.00","24,697.64",,,,,,,,,"1,543,277.90","318,104.02",,,,,,,,,,,,,,,,,,,,,,,,,,,"101,917.78",,,,,,,,,"104,986.75",N,N,N
1006734,110043812595,Graphic Packaging International Inc,Santa Clara,CA,95050,2600 De La Cruz Blvd,SANTA CLARA COUNTY,37.37,-121.94,322213,C,Pulp and Paper,"125,076.33","124,947.00",59.00,70.33,,,,,,,,,,"125,076.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004672,110017410194,"Graphic Packaging International, Inc.",BATTLE CREEK,MI,49017,79 EAST FOUNTAIN STREET,CALHOUN COUNTY,42.31,-85.19,322130,C,Pulp and Paper,"69,083.24","69,012.00",32.50,38.74,,,,,,,,,,"69,083.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000409,110000408791,"Graphic Packaging International, Inc.",KALAMAZOO,MI,49007,1500 N PITCHER ST,Kalamazoo,42.30,-85.58,322130,C,Pulp and Paper,"136,249.44","136,108.60",64.25,76.59,,,,,,,,,,"136,249.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005457,110043788862,Graterford State Correctional Institution,Collegeville,PA,19426,"P.O. Box 246, Route 29, 611 Gravel Pike (40.23319,-75.433660)",MONTGOMERY,40.18,-75.46,922140,C,Other,"23,416.19","23,260.60",57.25,98.34,,,,,,,,,,"23,416.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1009761,110055517748,Gravefork No. 1 Mine,Slab Fork,WV,25920,,RALEIGH,37.68,-81.37,212112,FF,Other,"113,667.00",,"113,667.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,667.00",,,,,,N,N,N
1003817,110033131536,Gravel Hill CPF-2,Cleveland,AR,72030,1384 Claude School House Road,CONWAY,35.46,-92.60,213112,C,Petroleum and Natural Gas Systems,"41,974.69","41,931.40",19.75,23.54,,,,,,,,,,"41,974.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003886,110043788540,Gravel Hill CPF-3,Center Ridge,AR,72027,889 Sheepskin Road,CONWAY,35.43,-92.61,213112,C,Petroleum and Natural Gas Systems,"26,187.65","26,160.80",12.25,14.60,,,,,,,,,,"26,187.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000302,110001888459,Gravel Neck Combustion Turbine,SURRY,VA,23883,5208 HOG ISLAND ROAD,Surry,37.16,-76.69,221112,"C,D",Power Plants,"49,280.18","49,203.50",29.00,47.68,,,,,,,,,,"1,101.28","48,178.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001761,110059019235,Grayling Platform,Anchorage,AK,99503,,KENAI PENINSULA,60.84,-151.62,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"98,500.83","91,172.90","7,243.00",84.93,,,,,,,,,,"84,146.23",,,,,,,,,,,,,,,,,,14354.6,,,,,,,,,,,,,,,,,,,N,N,N
1002455,110000593910,Graymont WESTERN LIME EDEN,EDEN,WI,53019,N4520 COUNTY RD V,FOND DU LAC COUNTY,43.70,-88.38,327410,"C,S",Minerals,"358,274.15","357,215.90",387.75,670.50,,,,,,,,,,"135,939.55",,,,,,,,,,,,,,"222,334.60",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002724,110000421552,Graymont Western Lime GREEN BAY,GREEN BAY,WI,54303,101 JAMES ST,BROWN COUNTY,44.52,-88.01,327410,"C,S",Minerals,"273,473.12","272,609.30",315.50,548.32,,,,,,,,,,"109,160.72",,,,,,,,,,,,,,"164,312.40",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001285,110070081786,Grays Ferry Cogen Partnership,PHILADELPHIA,PA,19146,2600 CHRISTIAN ST,Philadelphia,39.94,-75.19,221330,"C,D",Power Plants,"582,239.40","581,630.40",273.75,335.25,,,,,,,,,,"94,942.96","487,296.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000207,110012561021,Grays Harbor Energy Center,Elma,WA,98541,401 Keys Rd,GRAYS HARBOR COUNTY,46.97,-123.48,221112,"C,D",Power Plants,"119,770.36","119,648.70",55.50,66.16,,,,,,,,,,299.95,"119,470.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006628,110013829330,Grayson Power Plant,GLENDALE,CA,91201,800 AIR WAY,Los Angeles,34.16,-118.28,221112,"C,D",Power Plants,"115,065.95","114,689.80",122.25,253.90,,,,,,,,,"60,858.60","5,838.93","109,227.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001574,110008354146,Great Bend Station aka Arthur Mullergren,GREAT BEND,KS,67530,335 NW 50 AVE,Barton,38.41,-98.87,221112,"C,D",Power Plants,"48,010.77","47,962.00",22.25,26.52,,,,,,,,,,144.70,"47,866.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010034,110000410724,Great Lakes Castings LLC,Ludington,MI,49431,800 N. Washignton Ave.,MASON COUNTY,43.97,-86.44,331511,C,Metals,"28,278.49","28,110.40",62.00,106.09,,,,,,,,,,"28,278.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005014,110043792900,Great Lakes Gas Transmission Pipeline Boyne Falls CS#11,BOYNE FALLS,MI,49713,10339 GREAT LAKES ROAD,CHARLEVOIX,45.27,-84.73,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"18,951.43","18,651.50",289.50,10.43,,,,,,,,,,"18,670.28",,,,,,,,,,,,,,,,,,,,281.15,,,,,,,,,,,,,,,,,N,N,N
1004934,110043788871,Great Lakes Gas Transmission Pipeline Cloquet CS#5,CLOQUET,MN,55720,3741 Brandon Road,ST. LOUIS COUNTY,46.79,-92.70,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"70,686.64","70,202.30",445.00,39.34,,,,,,,,,,"70,274.39",,,,,,,,,,,,,,,,,,,,412.25,,,,,,,,,,,,,,,,,N,N,N
1004927,110008450185,Great Lakes Gas Transmission Pipeline Crystal Falls CS#8,Crystal Falls,MI,49968,151 Oss Great Lakes Road,IRON,46.10,-88.47,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"69,369.09","68,953.30",376.75,39.04,,,,,,,,,,"69,024.69",,,,,,,,,,,,,,,,,,,,344.4,,,,,,,,,,,,,,,,,N,N,N
1005016,110043805255,Great Lakes Gas Transmission Pipeline Deer River CS#4,Deer River,MN,56636,31641 Great Lakes Road,ITASCA,47.33,-93.85,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"7,478.02","7,393.60",80.25,4.17,,,,,,,,,,"7,401.17",,,,,,,,,,,,,,,,,,,,76.85,,,,,,,,,,,,,,,,,N,N,N
1004787,110012162480,Great Lakes Gas Transmission Pipeline Farwell CS#12,LAKE GEORGE,MI,48633,3400 HICKORY ROAD,CLARE,43.93,-84.94,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"37,177.29","29,523.10","7,637.50",16.69,,,,,,,,,,"29,544.99",,,,,,,,,,,,,,,,,,,,7632.3,,,,,,,,,,,,,,,,,N,N,N
1004789,110008237666,Great Lakes Gas Transmission Pipeline Iron River CS#6,IRON RIVER,WI,54847,241 FOREST ROAD,BAYFIELD,46.61,-91.27,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"12,743.95","12,681.30",55.50,7.15,,,,,,,,,,"12,694.35",,,,,,,,,,,,,,,,,,,,49.6,,,,,,,,,,,,,,,,,N,N,N
1004820,110043805264,Great Lakes Gas Transmission Pipeline Naubinway CS#10,NAUBINWAY,MI,49762,,MACKINAC,46.12,-85.44,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"62,268.67","61,817.60",416.50,34.57,,,,,,,,,,"61,880.67",,,,,,,,,,,,,,,,,,,,388,,,,,,,,,,,,,,,,,N,N,N
1005010,110000835525,Great Lakes Gas Transmission Pipeline Otisville CS#13,OTISVILLE,MI,48463,7500 EAST DODGE ROAD,GENESEE,43.15,-83.56,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"56,660.74","55,536.70","1,092.75",31.29,,,,,,,,,,"55,593.04",,,,,,,,,,,,,,,,,,,,1067.7,,,,,,,,,,,,,,,,,N,N,N
1004777,110043805273,Great Lakes Gas Transmission Pipeline Shevlin CS#3,SHEVLIN,MN,56676,,CLEARWATER,47.58,-95.21,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"58,266.33","57,608.60",625.25,32.48,,,,,,,,,,"57,667.63",,,,,,,,,,,,,,,,,,,,598.7,,,,,,,,,,,,,,,,,N,N,N
1005017,110043805282,Great Lakes Gas Transmission Pipeline St Vincent CS#1,HALLOCK,MN,56728,,KITTSON,48.99,-97.06,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"9,414.92","7,426.00","1,984.75",4.17,,,,,,,,,,"7,431.37",,,,,,,,,,,,,,,,,,,,1983.55,,,,,,,,,,,,,,,,,N,N,N
1005015,110041064219,Great Lakes Gas Transmission Pipeline Thief River Falls CS#2,NEWFOLDEN,MN,56738,10950 260TH ST NE,MARSHALL,48.25,-96.24,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"11,310.06","11,114.30",189.50,6.26,,,,,,,,,,"11,125.61",,,,,,,,,,,,,,,,,,,,184.45,,,,,,,,,,,,,,,,,N,N,N
1004788,110007275215,Great Lakes Gas Transmission Pipeline Wakefield CS#7,WAKEFIELD,MI,49968,400 Great Lakes Road,GOGEBIC,46.44,-89.83,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"15,717.89","15,223.80",485.75,8.34,,,,,,,,,,"15,238.54",,,,,,,,,,,,,,,,,,,,479.35,,,,,,,,,,,,,,,,,N,N,N
1002440,110022360899,Great Plains Synfuels Plant,BEULAH,ND,58523,420 COUNTY 26,MERCER,47.36,-101.84,221210,"C,G,PP","Chemicals,Suppliers of CO2","3,042,548.26","3,042,455.10",42.50,50.66,,,,,,,,,,"2,733,994.46",,,,"308,553.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,N
1000223,110014336806,Greater Des Moines Energy Center,PLEASANT HILL,IA,50317,4401A CARLISLE RD,Polk,41.56,-93.53,221112,"C,D",Power Plants,"109,751.45","109,641.40",50.75,59.30,,,,,,,,,,"1,929.30","107,822.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003677,110043785865,Green Canyon 205 A,Offshore,LA,00000,,SAINT TAMMANY,27.78,-90.52,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"49,714.17","43,884.60","5,757.75",71.82,,,,,,,,,,"36,184.34",,,,,,,,,,,,,,,,,,13529.828,,,,,,,,,,,,,,,,,,,N,N,N
1010060,110055519078,Green Canyon 237 B,Offshore,LA,00000,,,27.73,-91.11,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"91,876.52","26,507.60","65,357.00",11.92,,,,,,,,,,"19,551.32",,,,,,,,,,,,,,,,,,72325.2,,,,,,,,,,,,,,,,,,,N,N,N
1006074,,Green Canyon 641,Offshore,LA,00000,,,27.33,-90.71,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"74,399.03","69,401.20","4,927.50",70.33,,,,,,,,,,"62,995.66",,,,,,,,,,,,,,,,,,11403.372,,,,,,,,,,,,,,,,,,,N,N,N
1006981,110017414430,"Green Country Energy, LLC",Jenks,OK,74037,12307 S Florence Ave,Tulsa,35.98,-95.93,221112,D,Power Plants,"876,177.45","875,287.50",406.00,483.95,,,,,,,,,,,"876,177.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002148,110056255396,"Green Plains Atkinson, LLC",ATKINSON,NE,68713,87590 HILLCREST RD,HOLT COUNTY,42.52,-98.96,325193,C,Other,"59,434.28","59,372.90",28.00,33.38,,,,,,,,,,"59,434.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005526,110033219050,Green Plains Fairmont LLC,FAIRMONT,MN,56031,1125 BIXBY ROAD,MARTIN COUNTY,43.66,-94.49,325193,C,Other,"193,013.77","192,814.30",91.00,108.47,,,,,,,,,,"193,013.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000352,110034091729,"Green Plains Hereford, LLC",Hereford,TX,79045,4300 CR 8,DEAF SMITH COUNTY,34.85,-102.29,325193,"C,II","Other,Waste","61,193.21","61,025.80",132.25,35.16,,,,,,,,,209.10,"61,089.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.25,,,N,N,N
