Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1006082,110001825231,CERTAINTEED CEILINGS CORP,L ANSE,MI,49946,200 SOUTH MAIN STREET,BARAGA COUNTY,46.76,-88.46,327993,C,Minerals,26420.8,26393.4,12.5,14.9,,,,,,,,,,26420.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005745,110000445536,CERTAINTEED CORP.,KANSAS CITY,KS,66115,103 FUNSTON ROAD,WYANDOTTE COUNTY,39.14,-94.62,327993,"C,N",Minerals,108207.308,108113.6,42.75,50.958,,,,,,,,,,90512.508,,,,,,,,,17694.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007055,110000481942,CERTAINTEED CORPORATION,CHOWCHILLA,CA,93610,17775 AVENUE 23 1/2,MADERA COUNTY,37.09,-120.23,327993,"C,N",Minerals,57379.46,57327.4,23.75,28.31,,,,,,,,,,50435.26,,,,,,,,,6944.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005772,110070284051,CERTAINTEED GYPSUM,PROCTOR,WV,26055,9622 ENERGY RD,MARSHALL COUNTY,39.82,-80.81,327420,C,Minerals,60766.172,60703.7,28.5,33.972,,,,,,,,,,60766.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006202,110043807495,CERTAINTEED GYPSUM & CEILING MFG INC,CARROLLTON,KY,41008,6040 US 42 E,CARROLL COUNTY,38.72,-85.09,327420,C,Minerals,68012.944,67942.8,32,38.144,,,,,,,,,,68012.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007762,110006035762,CERTAINTEED GYPSUM NASHVILLE,NASHVILLE,AR,71852,794 HWY 369 N,HOWARD COUNTY,34.07,-93.90,327420,C,Minerals,46428.876,46381.2,21.75,25.926,,,,,,,,,,46428.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006572,110001919960,CERTAINTEED GYPSUM SEATTLE,SEATTLE,WA,98134,5931 E MARGINAL WY S,KING COUNTY,47.55,-122.34,327420,C,Minerals,49936.412,49884.9,23.5,28.012,,,,,,,,,,49936.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003902,110000467833,CF & I STEEL L P/ DBA ROCKY MOUNTAIN STEEL MILLS,PUEBLO,CO,81004,2100 SOUTH FREEWAY,PUEBLO COUNTY,38.23,-104.61,331110,"C,Q,TT","Metals,Waste",268013.822,219021.9,48913.25,78.672,,,,,,,,,,140128.572,,,,,,,,,,,,79038,,,,,,,,,,,,,,,,,,,,,,,,48847.25,N,N,N
1002301,110070277638,"CF INDUSTRIES NITROGEN, LLC - DONALDSONVILLE NITROGEN COMPLEX",DONALDSONVILLE,LA,70346,39018 HIGHWAY 3089,ASCENSION PARISH,30.09,-90.96,325311,"C,G,V",Chemicals,9236777.668,7649699.4,1378.25,1585700.018,,,,,,,,,,2928091.224,,,,4724629.3,,,,,,,,,,,,,1584057.144,,,,,,,,,,,,,,,,,,,,Y,N,N
1004183,110000741485,"CF Industries Nitrogen, LLC - Yazoo City Facility",YAZOO,MS,39194,4612 HIGHWAY 49 EAST,YAZOO COUNTY,32.90,-90.38,325311,"C,G,V",Chemicals,2423738.084,1164134.6,230.75,1259372.734,,,,,,,,,,489996.204,,,,674644.2,,,,,,,,,,,,,1259097.68,,,,,,,,,,,,,,,,,,,,Y,N,N
1006005,110000414089,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",SERGEANT BLUFF,IA,51054,1182 260TH ST.,WOODBURY COUNTY,42.33,-96.36,325311,"C,G,PP,V","Chemicals,Suppliers of CO2",2888938.586,2499053.3,464.25,389421.036,,,,,,,,,,933154.536,,,,1566916.4,,,,,,,,,,,,,388867.65,,,,,,,,,,,,,,,,,,,,Y,Y,Y
1002100,110046104452,CGGSWA Regional Landfill,Hillsville,VA,24343,162 Landfill Road,CARROLL COUNTY,36.76,-80.75,562212,"C,HH",Waste,38325.95,6.7,38319.25,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38319.25,,,,N,N,N
1002996,110071161225,CGS Services Inc.,MORRISTOWN,IN,46161,2920 E. US 52,SHELBY COUNTY,39.68,-85.73,562212,"C,HH",Waste,254558.892,2169.2,252388.5,1.192,,,,,,,,,,2171.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252387.5,,,,N,N,N
1003509,110007057460,CHAIN OF ROCKS RECYCLING & DISPOSAL,GRANITE CITY,IL,62040,3399 WEST CHAIN OF ROCKS ROAD,MADISON COUNTY,38.75,-90.16,562212,HH,Waste,4254.75,,4254.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.75,,,,N,N,N
1002759,110028037363,CHALK CLIFF COGEN,BAKERSFIELD,CA,93308,34759 LENCIONI AVE,KERN COUNTY,35.45,-119.09,221112,C,Power Plants,6403.976,6397.4,3,3.576,,,,,,,,,,6403.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007625,110045634774,CHALMETTE REFINING LLC - CHALMETTE REFINERY,CHALMETTE,LA,70043,500 W ST BERNARD HWY,ST. BERNARD PARISH,29.94,-89.97,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",1492093.834,1484716.5,3419,3958.334,,,,,,,,,,1015045.748,,,,,,,,,,,,,,,,,,,,,,,,,477048.086,,,,,,,,,,,,N,N,N
1000217,110002225976,"CHAMBERS OF MISSISSIPPI INC, CLEARVIEW ENVIRONMENTAL CONTROL FACILITY LANDFILL",LAKE,MS,39092,2253 MUDLINE ROAD,SCOTT COUNTY,32.23,-89.37,562212,HH,Waste,56371.25,,56371.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56371.25,,,,N,N,N
1002859,110071162497,CHANNELVIEW COMPLEX,CHANNELVIEW,TX,77530,8280 SHELDON RD.,HARRIS COUNTY,29.83,-95.11,325110,"C,MM-EXP,X","Chemicals,Petroleum Product Suppliers",2063078.92,2053062.1,3471.25,6545.57,,,,,,,,,,1823584.15,,,,,,,,,,,,,,,,,,,,,,,,239494.77,,,,,,,,,,,,,N,N,N
1000394,110002097766,CHAPARRAL STEEL,PETERSBURG,VA,23803,25801 HOFHEIMER WAY,DINWIDDIE COUNTY,37.18,-77.45,331110,"C,Q",Metals,110616.724,110527.4,40.75,48.574,,,,,,,,,,86482.424,,,,,,,,,,,,24134.3,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005344,110000459183,CHAPARRAL STEEL MIDLOTHIAN PLANT,MIDLOTHIAN,TX,76065,300 WARD ROAD,ELLIS COUNTY,32.46,-97.04,331110,"C,Q",Metals,250633.404,250456.4,80.75,96.254,,,,,,,,,,171050.704,,,,,,,,,,,,79582.7,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005107,110001297908,CHARLES COUNTY LANDFILL,WALDORF,MD,20602,12305 Billingsley Road,CHARLES COUNTY,38.57,-76.88,562212,"C,HH",Waste,68560.8,31.8,68529,,,,,,,,,,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68529,,,,N,N,N
1004491,110031209966,CHARLES M HINTON JR REGIONAL LANDFILL,ROWLETT,TX,75089,3175 ELM GROVE RD,DALLAS COUNTY,32.96,-96.53,562212,"C,HH",Waste,196779.85,4.1,196775.75,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196775.75,,,,N,N,N
1004099,110009995942,CHARLESTON COUNTY LANDFILL,CHARLESTON,SC,29414,1344 BEES FERRY ROAD,CHARLESTON COUNTY,32.82,-80.11,562212,HH,Waste,128738.25,,128738.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128738.25,,,,N,N,N
1001909,110060459542,CHARLOTTE CO.BOARD OF CO.COMMISIONERS,PUNTA GORDA,FL,33955,29751 ZEMEL ROAD,CHARLOTTE COUNTY,26.79,-81.96,562212,"C,HH",Waste,126093.564,,126080.75,12.814,,,,,,,,,3534.5,18.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126075.25,,,,N,N,N
1004911,110000349267,CHARLOTTE PIPE & FOUNDRY CO,CHARLOTTE,NC,28208,1335 S. CLARKSON ST.,MECKLENBURG COUNTY,35.22,-80.86,331511,C,Metals,48175.928,47922.7,93.5,159.728,,,,,,,,,,48175.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006901,110070081960,CHARTER STEEL,SAUKVILLE,WI,53080,1658 COLD SPRINGS ROAD,OZAUKEE COUNTY,43.40,-87.95,331110,"C,Q",Metals,135068.716,134990.9,35.5,42.316,,,,,,,,,,75288.516,,,,,,,,,,,,59780.2,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003474,110000387402,CHARTER STEEL CLEVELAND *,CUYAHOGA HEIGHTS,OH,44125,4300 EAST 49TH STREET,CUYAHOGA COUNTY,41.44,-81.66,331110,"C,Q",Metals,112768.492,112711.5,26,30.992,,,,,,,,,,54979.092,,,,,,,,,,,,57789.4,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007813,110034132686,CHASTANG SANITARY LANDFILL,MOUNT VERNON,AL,36560,17045 HIGHWAY 43,MOBILE COUNTY,31.05,-88.04,562212,HH,Waste,18839.5,,18839.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18839.5,,,,N,N,N
1002618,110070624397,CHEMOURS CHAMBERS WORKS,DEEPWATER,NJ,08023,"67 Canal Road, PO Box 9001",SALEM COUNTY,39.68,-75.49,325199,"C,L,OO,TT","Chemicals,Industrial Gas Suppliers,Waste",33849.514,978.2,14546.5,2.384,2683.61,5263.3,,,9285,,1.92,1088.6,35.3,981.584,,,,,,,,18322.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,14545.5,N,N,N
1006145,110000559609,CHEMOURS COMPANY - FAYETTEVILLE WORKS,FAYETTEVILLE,NC,28306,22828 NC HIGHWAY 87 WEST,BLADEN COUNTY,34.84,-78.84,325120,"C,L,OO","Chemicals,Industrial Gas Suppliers",55586.52012,37073.4,17.5,20.86,37,,,,8802,697.5,8.86012,8929.4,,37111.76,,,,,,,,18474.76012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003041,110005985416,CHEMOURS DELISLE PLANT,PASS CHRISTIAN,MS,39571,7685 KILN DELISLE ROAD,HARRISON COUNTY,30.39,-89.31,325130,"C,EE",Chemicals,599079.714,598725.2,148,206.514,,,,,,,,,16953.9,259146.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339933.6,,,,,,,N,N,N
1003890,110033151540,CHEMOURS EL DORADO,EL DORADO,AR,71730,322 SOUTHFIELD CUTOFF,UNION COUNTY,33.11,-92.68,325120,"C,L,OO","Chemicals,Industrial Gas Suppliers",106400.414,57.8,,,99142.512,7199.982,,,,,0.12,,,57.8,,,,,,,,106342.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004133,110000378494,CHEMOURS LOUISVILLE WORKS,LOUISVILLE,KY,40216,4200 CAMP GROUND ROAD,JEFFERSON COUNTY,38.22,-85.84,325120,"C,O,TT","Chemicals,Waste",2118698.972,20835.3,1713.25,11.622,2096138.8,,,,,,,,,20856.672,,,,,,,,,,2096138.8,,,,,,,,,,,,,,,,,,,,,,,,,,1703.5,N,N,N
1002176,110071367964,CHEMOURS WASHINGTON WORKS,WASHINGTON,WV,26181,8480 DUPONT ROAD,WOOD COUNTY,39.27,-81.66,325211,"C,L,O,OO","Chemicals,Industrial Gas Suppliers",849772.5612,264201.1,641.75,1098.428,186201.9828,350077.67,,,1400,20043.067,11.163395,26097.4,,265941.278,,,,,,,,583830.9724,,0.3108,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006021,110001567377,CHEMUNG COUNTY LANDFILL,ELMIRA,NY,14901,4349 COUNTY ROUTE 60,CHEMUNG COUNTY,42.03,-76.68,562212,"C,HH",Waste,22081,18.5,22062.5,,,,,,,,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22062.5,,,,N,N,N
1004719,110071159213,CHENA POWER PLANT,FAIRBANKS,AK,99701,1206 1ST AVE,FAIRBANKS NORTH STAR BOROUGH,64.85,-147.73,221330,C,Power Plants,331275.13,328744.9,925.5,1604.73,,,,,,,,,,331275.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007770,110000589373,CHEROKEE NITROGEN,CHEROKEE,AL,35616,1080 INDUSTRIAL DRIVE,COLBERT COUNTY,34.80,-87.94,325311,"C,G,PP,V","Chemicals,Suppliers of CO2",450960.496,319108.7,53.25,131798.546,,,,,,,,,,113331.124,,,,205894.3,,,,,,,,,,,,,131735.072,,,,,,,,,,,,,,,,,,,,Y,Y,N
1007899,110071159571,CHESSER ISLAND ROAD LANDFILL,FOLKSTON,GA,31537,,CHARLTON COUNTY,30.71,-82.06,562212,"C,HH",Waste,59681.1,40.6,59640.5,,,,,,,,,,,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59640.5,,,,N,N,N
1007795,110007851468,CHESTNUT RIDGE LANDFILL,HEISKELL,TN,37754,140 FLEENOR MILL ROAD,KNOX COUNTY,36.11,-84.03,562212,"C,HH",Waste,51459.046,141.2,51242.75,75.096,,,,,,,,,14536.6,248.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51210.75,,,,N,N,N
1001844,110043795872,CHESTNUT VALLEY LDFL,MC CLELLANDTOWN,PA,15458,1184 McClellandtown Road,FAYETTE COUNTY,39.89,-79.84,562212,"C,HH",Waste,21194,18,21176,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21176,,,,N,N,N
1006967,110056970568,CHEVRON PHILLIPS - SWEENY COMPLEX,Sweeny,TX,77480,21441 Loop 419,BRAZORIA COUNTY,29.08,-95.74,325110,"C,X",Chemicals,1243346.15,1229973,7212,6161.15,,,,,,,,,,1192615.67,,,,,,,,,,,,,,,,,,,,,,,,50730.48,,,,,,,,,,,,,N,N,N
1002146,110020148008,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",PORT ARTHUR,TX,77640,2001 SOUTH GULFWAY DRIVE,JEFFERSON COUNTY,29.85,-93.98,325110,"C,X",Chemicals,889019.872,879644,5080.5,4295.372,,,,,,,,,,817027.04,,,,,,,,,,,,,,,,,,,,,,,,71992.832,,,,,,,,,,,,,N,N,N
1003610,110020506460,CHEVRON PRODS.CO. RICHMOND REFY,RICHMOND,CA,94801,841 CHEVRON WAY,CONTRA COSTA COUNTY,37.94,-122.40,324110,"C,P,Y","Chemicals,Refineries",4136302.43,4124413.5,4950,6938.93,,,,,,,,,,2290490.316,,,,,,,,,,,1244523.1,,,,,,,,,,,,,,601289.014,,,,,,,,,,,,N,N,N
1006189,110000469485,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,SALT LAKE CITY,UT,84116,2351 N 1100 W,DAVIS COUNTY,40.82,-111.92,324110,"C,TT,Y","Refineries,Waste",443548.17,435227,6931,1390.17,,,,,,,,,,351064.856,,,,,,,,,,,,,,,,,,,,,,,,,88064.064,,,,,,,,,,,4419.25,N,N,N
1007978,110002899908,"CHEVRON PRODUCTS, EL SEGUNDO REFINERY",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES COUNTY,33.91,-118.41,324110,"C,P,PP,Y","Chemicals,Refineries,Suppliers of CO2",3149711.32,3138108.4,6227,5375.92,,,,,,,,,,2101470.642,,,,,,,,,,,525601.6,,,,,,,,,,,,,,522639.078,,,,,,,,,,,,N,Y,N
1005583,110071036262,CHEYENNE LANDFILL,CHEYENNE,WY,82009,1461 HAPPY JACK ROAD,LARAMIE COUNTY,41.15,-105.01,562212,HH,Waste,65148.75,,65148.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65148.75,,,,N,N,N
1005841,110071161172,CHICAGO O'HARE INTERNATIONAL AIRPORT,CHICAGO,IL,60666,10510 W. ZEMKE ROAD,COOK COUNTY,41.98,-87.90,488119,C,Other,56915.034,56856.1,26.75,32.184,,,,,,,,,,56915.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007669,110031010260,CHICOPEE SANITARY LANDFILL,CHICOPEE,MA,01020,161 NEW LOMBARD ROAD,HAMPDEN COUNTY,42.17,-72.54,562212,"C,HH",Waste,6109.1,46.6,6062.5,,,,,,,,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6062.5,,,,N,N,N
1000063,110070244363,CHIEF ETHANOL FUELS INC,HASTINGS,NE,68901,4225 E SOUTH ST,ADAMS COUNTY,40.59,-98.32,325193,C,Other,139083.44,138655.7,165.5,262.24,,,,,,,,,,139083.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006700,110004620919,CHILDRENS HOSPITAL MEDICAL CENTER,CINCINNATI,OH,45229,3333 BURNET AVE,HAMILTON COUNTY,39.14,-84.50,622110,C,Other,26492.5,26465.1,12.5,14.9,,,,,,,,,,26492.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001143,110000427075,CHIPPEWA VALLEY ETHANOL COMPANY,BENSON,MN,56215,270 20TH STREET NORTHWEST,SWIFT COUNTY,45.33,-95.64,325193,C,Other,68669.628,68596.1,33,40.528,,,,,,,,,,68669.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002992,110001154660,CHIQUITA CANYON SLF,CASTAIC,CA,91384,29201 HENRY MAYO DRIVE,LOS ANGELES COUNTY,34.43,-118.65,562212,HH,Waste,175824,,175824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175824,,,,N,N,N
1010378,110007044215,CHOCTAW ROAD LANDFILL,FRANKLINTON,LA,70438,22249 CHOCTAW ROAD,WASHINGTON PARISH,30.84,-90.04,562212,HH,Waste,43188,,43188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43188,,,,N,N,N
1006812,110013828821,CHOWCHILLA II,CHOWCHILLA,CA,93610,16457 AVENUE 24 1/2,MADERA COUNTY,37.11,-120.28,221112,C,Power Plants,8645.968,8637.2,4,4.768,,,,,,,,,,8645.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002232,110071161958,CHRIN BROTHERS LANDFILL,EASTON,PA,18042,1225 INDUSTRIAL DRIVE,NORTHAMPTON COUNTY,40.66,-75.23,562212,HH,Waste,73120.25,,73120.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73120.25,,,,N,N,N
1005734,110069619862,CHRISTY MINERALS CO-HIGH HILL,HIGH HILL,MO,63350,833 W BOONESLICK,MONTGOMERY COUNTY,38.88,-91.39,212324,C,Other,21134.692,20968.2,61,105.492,,,,,,,,,,21134.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006671,110000595124,CHS INC LAUREL REFINERY,LAUREL,MT,59044,803 US HIGHWAY 212 SOUTH,YELLOWSTONE COUNTY,45.66,-108.77,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries",976385.45,970360.5,4155,1869.95,,,,,,,,,,551651.116,,,,,,,,,,,299761.9,,,,,,,,,,,,,,124972.434,,,,,,,,,,,,N,N,Y
1004656,110015870912,CHS MANKATO,MANKATO,MN,56001,2020 SOUTH RIVERFRONT DRIVE,BLUE EARTH COUNTY,44.16,-94.03,311224,C,Other,77843.656,77763.1,36.75,43.806,,,,,,,,,,77843.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007942,110015862440,CHS MCPHERSON REFINERY INC.,MCPHERSON,KS,67460,2000 SOUTH MAIN STREET,MCPHERSON COUNTY,38.35,-97.67,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries",1235495.558,1226530.7,6179.75,2785.108,,,,,,,,,,678260.336,,,,,,,,,,,368801.5,,,,,,,,,,,,,,188433.722,,,,,,,,,,,,N,N,N
1004657,110020518974,CHS OILSEED PROCESSING - FAIRMONT,FAIRMONT,MN,56031,1833 130TH ST,MARTIN COUNTY,43.67,-94.51,311224,C,Other,56060.34,56002.8,26.25,31.29,,,,,,,,,,56060.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004276,110040912313,CHS-Rochelle,ROCHELLE,IL,61068,1900 STEWARD RD,OGLE COUNTY,41.89,-89.03,325193,"C,II","Other,Waste",200285.738,200077.2,95,113.538,,,,,,,,,297.2,200285.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,N,N,N
1005267,110071162475,CHUGACH - BELUGA RIVER POWER PLANT,Beluga,AK,99695,,KENAI PENINSULA BOROUGH,61.19,-151.04,221112,C,Power Plants,23856.86,23832.2,11.25,13.41,,,,,,,,,,23856.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001667,110043811417,CI Power Cogeneration Plant,Camarillo,CA,93012,1947 West Potrero Road,VENTURA COUNTY,34.16,-118.99,611310,C,Other,8867.416,8858.1,4.25,5.066,,,,,,,,,,8867.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008012,110071160518,CID RECYCLING & DISPOSAL FACILITY,CALUMET CITY,IL,60409,,COOK COUNTY,41.64,-87.57,562212,"C,HH",Waste,12252.472,3289.5,8891.75,71.222,,,,,,,,,19524.5,3391.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8861,,,,N,N,N
1003954,110018859467,"CIE Norfolk GNS, LLC",NORFOLK,NE,68701,3002 NORTH VICTORY ROAD,MADISON COUNTY,42.07,-97.38,325193,C,Other,69818.488,69746.7,32.75,39.038,,,,,,,,,,69818.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002970,110000465041,CITGO CORPUS CHRISTI REFINERY - WEST PLANT,CORPUS CHRISTI,TX,78409,7350 INTERSTATE HWY. 37,NUECES COUNTY,27.81,-97.50,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",470001.762,466037.6,2431.25,1532.912,,,,,,,,,,453755.868,,,,,,,,,,,,,,,,,,,,,,,,,16245.894,,,,,,,,,,,,N,N,N
1007965,110000505640,CITGO CORPUS CHRISTI REFINERY EAST PLANT,CORPUS CHRISTI,TX,78407,1801 NUECES BAY BLVD.,NUECES COUNTY,27.81,-97.43,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",1071587.776,1066941.6,1752,2894.176,,,,,,,,,,587755.07,,,,,,,,,,,,,,,,,,,,,,,,,483832.706,,,,,,,,,,,,N,N,Y
1002389,110070244347,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,Westlake,LA,70665,4401 Hwy 108,CALCASIEU PARISH,30.19,-93.33,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",3333924.728,3312402.1,11402.25,10120.378,,,,,,,,,,2573023.778,,,,,,,,,,,,,,,,,,,,,,,,,760900.95,,,,,,,,,,,,N,N,Y
1003957,110070890904,CITRUS CO CENTRAL LANDFILL,LECANTO,FL,34460,230 W. GULF TO LAKE HIGHWAY,CITRUS COUNTY,28.93,-82.49,562212,HH,Waste,95538,,95538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95538,,,,N,N,N
1002184,110016751861,"CITRUS WORLD, INC.",LAKE WALES,FL,33853,20205 US HWY 27 S,POLK COUNTY,27.91,-81.60,311421,C,Other,67670.096,67600.5,31.75,37.846,,,,,,,,,,67670.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007708,110014055501,CITY & COUNTY OF HONOLULU - WAIMANALO GULCH MSWLF,KAPOLEI,HI,96707,92-460 FARRINGTON HIGHWAY,HONOLULU COUNTY,21.34,-158.12,562212,HH,Waste,25602.25,,25602.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25602.25,,,,N,N,N
1005594,110060422760,CITY OF ALBEMARLE LANDFILL,ALBEMARLE,NC,28002,40592B Stony Gap Road,STANLY COUNTY,35.32,-80.17,562212,HH,Waste,58443.25,,58443.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58443.25,,,,N,N,N
1006350,110030747654,CITY OF AMARILLO LANDFILL,AMARILLO,TX,79124,16250 BEZNER DR,POTTER COUNTY,35.23,-102.02,562212,HH,Waste,93778.75,,93778.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93778.75,,,,N,N,N
1002757,110071161695,CITY OF BATON ROUGE/EBRP RENEWABLE ENERGY CENTER,BATON ROUGE,LA,70821,100 Thomas Road,EAST BATON ROUGE PARISH,30.55,-91.20,562212,HH,Waste,62722.25,,62722.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62722.25,,,,N,N,N
1002065,110030493464,CITY OF BEAUMONT LANDFILL,BEAUMONT,TX,77705,5895 LAFIN DR,JEFFERSON COUNTY,30.04,-94.13,562212,"C,HH",Waste,242470.45,7.2,242463.25,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242463.25,,,,N,N,N
1004159,110043806049,CITY OF CHATTANOOGA BIRCHWOOD LANDFILL,HARRISON,TN,37341,9327 BIRCHWOOD PIKE,HAMILTON COUNTY,35.19,-85.08,562212,HH,Waste,55279,,55279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55279,,,,N,N,N
