Mine ID,Mine Name,Mine Status,Type of Mine,Street,City,State,Zip Code,Latitude,Longitude
3901317,FISHER INDUSTRIES PLANT 16,Intermittent,Surface,3020 Energy Drive,Dickinson,North Dakota,58601.0,46.884836543546,-102.738483395416
3901319,Fisher Industries Plant 17,Intermittent,Surface,3020 Energy Drive,Dickinson,North Dakota,586021034.0,46.884836543546,-102.738483395416
3901359,Fisher Industries Plant 18,Active,Surface,3020 Energy Drive,Dickinson,North Dakota,586021034.0,46.884836543546,-102.738483395416
3901371,LINDSEY PIT,Intermittent,Surface,1721 135th Street,Aberdeen,South Dakota,57401.0,45.430450632972,-98.511288499816
3901379,UNIT NO. 1- Power Screen Portable,Intermittent,Surface,44524 236th St,Winfred,South Dakota,57076.0,43.964401735831,-97.309063666018
3901382,Fisher Industries Plant 26,Intermittent,Surface,3020 Energy Drive,Dickinson,North Dakota,586021034.0,46.884836543546,-102.738483395416
3901392,Reinicke Pit,Intermittent,Surface,45652 S D Hwy 34,Madison,South Dakota,570426800.0,43.986510966287,-97.082962247462
3901398,Fisher Industries Plant 31,TempIdle,Surface,3020 Energy Drive,Dickinson,North Dakota,586021034.0,46.884836543546,-102.738483395416
3901411,Wash Plant,Intermittent,Surface,19248 315th Avenue,Blunt,South Dakota,57522.0,44.599464708388,-99.858523533778
3901414,SCREENER # 1,Intermittent,Surface,28754 Western Road,Pierre,South Dakota,57501.0,44.464519833566,-100.380966961973
3901422,Plant 250,Intermittent,Surface,2915 22nd Ave S,Brookings,South Dakota,57006.0,44.270369606905,-96.768194857097
3901431,Screen,Intermittent,Surface,28043 S.D. Hwy 19,Hurley,South Dakota,57036.0,43.323254649635,-97.082233174105
3901432,PORTABLE SCREENER,Intermittent,Surface,Wattier Pit 41489 150th St,Conde,South Dakota,57434.0,45.210765460851,-97.921818832167
3901447,Portable Screen Plant,Intermittent,Surface,14012 SD Hwy 25,Webster,South Dakota,57274.0,45.354422242588,-97.519844758802
3901448,Screener #1,Intermittent,Surface,22069 US Hwy 14,Philip,South Dakota,57567.0,44.034098828597,-101.70872934946
3901458,PORTABLE #1,Active,Surface,15199 Baker Rd,Hermosa,South Dakota,57744.0,43.803252235006,-102.993829939888
3901474,Hall Pit,Intermittent,Surface,38845 123rd St,Aberdeen,South Dakota,57401.0,45.604199775459,-98.46775732425
3901478,Corson Sand Plant / Quarry,Active,Surface,25944 482nd Ave,Corson,South Dakota,57005.0,43.615970115927,-96.571950875254
3901479,Odland Pit,Intermittent,Surface,17887 US HWY 281,REDFIELD,South Dakota,57469.0,44.795309958231,-98.503676735086
3901485,OPPERMAN PORTABLE #2,Intermittent,Surface,29782 385th Ave,Lake Andes,South Dakota,57533.0,43.071055385441,-98.486854373905
3901487,Crusher 1,Intermittent,Surface,13842South Hwy 16,Rapid City,South Dakota,57702.0,43.975681511203,-103.277283486924
3901489,Inertia,Intermittent,Surface,28709 322 Ave,Colome,South Dakota,57528.0,43.240189629292,-99.731795599505
3901490,Plant 270,Intermittent,Surface,2915 22nd Ave South,Brookings,South Dakota,57006.0,44.270369606905,-96.768194857097
3901495,Screener #1,Intermittent,Surface,3020 South Ohlman,Mitchell,South Dakota,57301.0,43.679014347495,-98.046468536976
3901497,Aman Pit,Intermittent,Surface,36486 130th Street,Ipswich,South Dakota,57451.0,45.505714645882,-98.886862379654
3901498,Beilke Conveyor,Intermittent,Surface,325 3rd Street,Wetonka,South Dakota,57481.0,45.62477789422,-98.768143673835
3901505,Plant 280,Active,Surface,2915 22nd Ave South,Brookings,South Dakota,57006.0,44.270369606905,-96.768194857097
3901515,Opperman Portable #3,Intermittent,Surface,29782 385TH AVE.,LAKE ANDES,South Dakota,57356.0,43.071055385441,-98.486854373905
3901534,Plant 1,Intermittent,Surface,415 Industrial Drive,Spearfish,South Dakota,57783.0,44.483716110492,-103.803425938238
3901540,PORTABLE PLANT - DREDGE OPERATION,Intermittent,Surface,2915 22ND AVE SOUTH,BROOKINGS,South Dakota,57006.0,44.270369606905,-96.768194857097
3901560,Screen Plant,Intermittent,Surface,1201 W Melgaard Rd,Aberdeen,South Dakota,57401.0,45.444913032638,-98.505643893156
3901574,Portable #107,Intermittent,Surface,2460 Deadwood Ave.,Rapid City,South Dakota,57709.0,44.108922069848,-103.271922517933
3901577,Portable #110,Active,Surface,2460 Deadwood Ave.,Portable,South Dakota,57702.0,44.108922069848,-103.271922517933
3901582,Plant 2,Intermittent,Surface,415 Industrial Dr,Spearfish,South Dakota,57783.0,44.483716110492,-103.803425938238
3901590,Unit #2-Kolman-Portable,Intermittent,Surface,45654 SD Hwy 34,Madison,South Dakota,57042.0,43.986466075264,-97.082827853305
3901598,Wash Plant 5,Intermittent,Surface,28263 Old Highway 87,Buffalo ,Wyoming,82834.0,44.103860068295,-106.714499239559
3901599,Portable Plant,Intermittent,Surface,722 14th Street,Sturgis,South Dakota,57785.0,44.418761502568,-103.529036591436
3901612,Cedar Rapids,Intermittent,Surface,1201 West Melgaard Rd.,Aberdeen,South Dakota,57401.0,45.444913032638,-98.505643893156
3901616,Portable Crusher #1,TempIdle,Surface,1102 Iowa St,Winner,South Dakota,57580.0,43.378617806892,-99.873695211477
3901622,Basin 2,Intermittent,Surface,19459 447 Ave,Lake Norden,South Dakota,57248.0,44.567335855643,-97.269710556682
3901625,Portable Crusher,Intermittent,Surface,14515 485th Ave,Big Stone City,South Dakota,57216.0,45.282798077342,-96.494143531837
3901627,Black Hills Gravel,Intermittent,Surface,26248 Lime Kiln Road,Pringle,South Dakota,57773.0,43.604337491187,-103.61755632656
3901632,Precision Dirtworks LLC,Intermittent,Surface,45731 SD HWY 44,Parker,South Dakota,57053.0,43.372951210755,-97.057389635407
3901635,Cap Gravel,Intermittent,Surface,30340 425th Ave,Tabor,South Dakota,57063.0,42.992645456691,-97.694473902899
3901637,WASH-PLANT,Intermittent,Surface,14475 485th Ave.,Big Stone City,South Dakota,57216.0,45.285722956316,-96.494153181461
3901640,First Rate Portable 4,Intermittent,Surface,1509 E 39th St N,Sioux Falls,South Dakota,57104.0,43.583699158042,-96.70750119955
3901646,Standy Pit,Intermittent,Surface,36063 284th Street,Platte,South Dakota,573690114.0,43.269148287396,-98.964689170232
3901647,GoGo Pit,Intermittent,Surface,25832 380th Ave,White Lake,South Dakota,57383.0,43.637527417833,-98.594164790831
3901648,Opperman Portable 1700S,Intermittent,Surface,908 E 14TH ST,Gregory,South Dakota,57533.0,43.241320344847,-99.421676624552
3901649,Whitehead Pit,Intermittent,Surface,47280 SD Hwy 324,Brookings,South Dakota,57006.0,44.23914686279,-96.748523657526
3901650,Roughrider Ranch,Intermittent,Surface,10262 Upper Redwater Rd,Spearfish,South Dakota,57783.0,44.583200667135,-104.011543623627
3901651,Oxford Pit,Intermittent,Surface,45330 183rd St.,Castlewood,South Dakota,57223.0,44.731223590468,-97.141967453577
3901654,Parsons Pit,Intermittent,Surface,45651 SD-44,Parker,South Dakota,57053.0,43.372957840832,-97.066553999009
3901656,63 Mobile 1,Active,Surface,14350 224 th st,Rapid City,South Dakota,57702.0,44.15481515993,-103.1773520865
3901658,Superior crusher #2,Active,Surface,3975 Sturgis Rd.,Rapid City,South Dakota,57702.0,44.090941730702,-103.284628743369
3901659,CEC MOBILE ,Intermittent,Surface,28709 322nd Ave,Colome,South Dakota,57528.0,43.240189629292,-99.731795599505
3901662,Chancellor Gravel,Intermittent,Surface,45651 SD-44,Parker,South Dakota,570535672.0,43.372957840832,-97.066553999009
3901663,Plant #1,Intermittent,Surface,319 Seaton Circle,Spearfish,South Dakota,57783.0,44.483411125255,-103.807882391559
3901665,Opperman Portable QA441,Intermittent,Surface,908 E 14th St,Gregory,South Dakota,57533.0,43.241320344847,-99.421676624552
3901668,First Rate Portable 5,Intermittent,Surface,1509 E 39th St N,Sioux Falls,South Dakota,57104.0,43.583699158042,-96.70750119955
3901671,Kleemann,TempIdle,Surface,3720 sturgis rd,rapid city,South Dakota,57702.0,44.087394864557,-103.280476648681
3901677,Beynon Pit,Active,Surface,4314 34th Ave S,Brookings,South Dakota,57006.0,44.254818101769,-96.74755498146
3901681,First Rate Portable 6,Intermittent,Surface,1509 East 39th Street North,Sioux Falls,South Dakota,57104.0,43.583699158042,-96.70750119955
3901683,63 Mobile 3,Intermittent,Surface,15917 SD Hwy 44,Caputa,South Dakota,57725.0,43.957288739516,-102.877552306351
3901690,Kings Crushing Portable #1,Intermittent,Surface,23357 N Farmer Ave,Madison,South Dakota,57042.0,43.999095542516,-97.139466214885
4000775,MCLEAN SAND PLANT,TempIdle,Surface,1793 Nedra,Memphis,Tennessee,38108.0,35.179232416739,-89.993334374846
4000781,Camden Mine & Mill,Active,Surface,36 Missionary Grove Church Road,Camden,Tennessee,383201077.0,36.022346298844,-88.062646729375
4000793,Camden Plant,Active,Surface,1700 Sand Mill Rd.,Camden,Tennessee,38320.0,36.040811188729,-88.179306887674
4000798,Monterey Sand,Active,Surface,9130 Monterey Hwy.,Monterey ,Tennessee,38574.0,36.126715736587,-85.343181820869
4000803,Cypress Creek Mine,TempIdle,Surface,2950 Highway 70 Bypass,Camden,Tennessee,38320.0,36.045257543077,-88.151104958741
4000805,Monterey Sand LLC,Active,Surface,2889 Hanging Limb Road,Monterey,Tennessee,385740066.0,36.158312625919,-85.230125138111
4000806,Greystone Sand & Gravel,Active,Surface,1980 Greystone Road,Greeneville,Tennessee,37743.0,36.097341993269,-82.745828593845
4000817,TN River Sand & Gravel,Active,Surface,3107 Cypress Creek Rd.,Linden,Tennessee,37096.0,35.611872953726,-88.024020826715
4001292,SOUTH FORK PIT,Active,Surface,1295 Joe Milam Rd.,Buchanan,Tennessee,382223524.0,36.413878563665,-88.156199805253
4001405,Jackson Sand Plant,Active,Surface,329 Hardee Road,Denmark,Tennessee,38391.0,35.51447158448,-88.94867020302
4001635,North Plant,Active,Surface,10236 Millington-Arlington,Arlington,Tennessee,38002.0,35.332959554596,-89.722323925156
4002210,Crab Orchard Quarry,Active,Surface,650 Cox Valley Rd.,Crossville,Tennessee,38555.0,35.88279515286,-84.92640800528
4002271,Troy Plant,Active,Surface,1697 West Hwy 21,Troy,Tennessee,38260.0,36.335817955314,-89.218758619759
4003014,Childers Hill,Active,Surface,410 Gladden Road,Counce,Tennessee,38326.0,35.080145129942,-88.332986787885
4003016,Pit #1 & Plant,Active,Surface,1775 Zanzabar Rd.,Newport,Tennessee,37822.0,35.88654819903,-83.188162203917
4003084,Doe Creek Quarry,Active,Surface,555 Doe Creek Road,Butler,Tennessee,37640.0,36.385614900986,-81.962483941901
4003085,Jackson Sand,Active,Surface,139 United Drive,Jackson,Tennessee,38305.0,35.66134746321,-88.886358213702
4003105,Deadfall Pit,Intermittent,Surface,8476 Deadfall Road,Millington,Tennessee,38053.0,35.35704228479,-89.724665749527
4003114,Butler Stone,Active,Surface,1571 Doe Creek Road,Butler,Tennessee,37640.0,36.384369524869,-81.948181115437
4003123,Floating Plant Armstrong,Active,Surface,2200 Lincoln Ave.,North Little Rock,Arkansas,72114.0,34.751531681269,-92.243679595076
4003186,Rockford Quarry,Active,Surface,210 Caney Branch Road,Rockford,Tennessee,37853.0,35.847213016579,-83.932012406661
4003198,Monteagle Sand,Active,Surface,660 Trussell Road,Monteagle,Tennessee,37356.0,35.230494177173,-85.821616656739
4003277,Gravel Sand & Solid Rock,Active,Surface,1442 Baskins Rd,Burlison,Tennessee,38015.0,35.542716715896,-89.75638757538
4003539,Delaney Loop Sand and Gravel,Active,Surface,800 Delaney Loop,Adamsville,Tennessee,38310.0,35.241153256338,-88.323543793291
4003540,"Hoover Sand and Gravel, LLC",Active,Surface,777C Burnett Road,Old Hickory,Tennessee,37138.0,36.285774623891,-86.660395549794
4003583,Gizzard,Active,Surface,155 Fiery Gizzard Rd,South Pittsburg ,Tennessee,37380.0,35.110499073716,-85.739159127095
4003601,Johnson Construction Company,Intermittent,Surface,705 Three Wheeler Drive ,Savannah,Tennessee,38372.0,35.096101526176,-88.152896782371
4003630,K&S Sand & Gravel Dennie Barber Rd,Active,Surface,1250 dennie barber rd,stantonville,Tennessee,38379.0,35.160404010452,-88.394831268957
4101072,Briggs Plant ,Active,Surface,"1902 FM 1432, Victoria Barge Canal",Victoria,Texas,77905.0,28.691244689879,-96.96385630238
4101096,Casares Sand Pit,Active,Surface,3420 W Jett Rd,San Antonio,Texas,78264.0,29.197971728074,-98.572750345887
4101143,SWILLEY PIT & PLANT,Active,Surface,16601 Garrett Rd.,Houston,Texas,77044.0,29.883778065025,-95.126149244346
4101162,Hoban Pit And Plant,Active,Surface,7001 State Hwy 17,Verhalen,Texas,79772.0,31.158638858855,-103.585807898225
4101174,Nason Plant #1,Active,Surface,5706 FM 3088,Robstown,Texas,78380.0,27.911114815618,-97.794451534342
4101342,Poteet Sand Plant,Active,Surface,16760 N. State Hwy 16,Poteet,Texas,78065.0,29.153726238344,-98.590431108315
4101495,Arena Plant,Active,Surface,1924 CR 111,Garwood,Texas,77442.0,29.497668601851,-96.455320631954
4101696,EAGLE LAKE PLANT,Active,Surface,1075 Pioneer Plant Road,EAGLE LAKE,Texas,77434.0,29.564532995373,-96.357790076807
4101901,Damron Sand,Active,Surface,8602 FM 400,Slaton,Texas,79364.0,33.520446988066,-101.659355405474
4101903,G E M Materials Inc,Active,Surface,15477 IH 35 North,Selma,Texas,78154.0,29.579782240705,-98.316156913413
4102510,Bell Sand Company Inc.,Intermittent,Surface,8980 cr 485,Tyler,Texas,75706.0,32.409428985071,-95.318528178913
4102604,Sealy Plant,Active,Surface,4696 FM 1458,Sealy,Texas,77474.0,29.700283418017,-96.042724004485
4102862,Howell Sand Pits,Active,Surface,2300 E. HASTINGS AVENUE,AMARILLO,Texas,79108.0,35.250879988813,-101.807403120223
4102886,GARWOOD PLANT,Active,Surface,6747 Highway 71,Garwood,Texas,77442.0,29.519578249115,-96.434781973215
4103068, Bandera Pit,Active,Surface,587 FM 3240,Bandera,Texas,78003.0,29.740587853956,-99.082336590379
4103140,ALTO BONITO GRAVEL PIT,Active,Surface,1 Mile South FM 2360,La Grulla,Texas,78548.0,26.268969513663,-98.647543123014
4103156,LOPEZ READY MIX PIT,Active,Surface,600 West St.,Rio Grande City,Texas,78582.0,26.383956745472,-98.823085400317
4103217,WHITNEY,Active,Surface,856 South FM 2114,Clifton,Texas,76634.0,31.772585979514,-97.579493343787
4103229,"Top-Way Materials, LLC",Active,Surface,192 PR 4819,Rhome,Texas,76078.0,33.041618948696,-97.502669430173
4103283,Bedrock Plant,Active,Surface,5529 Highway 27,Centerpoint,Texas,78010.0,29.956634757857,-99.065677316211
4103491,Hockley Plant,Active,Surface,25000 Jack Road,Hockley,Texas,77447.0,29.966289700985,-95.839430984124
4103510,Tabasco Pit,Active,Surface,1/4 mile West of intersecton 3 mile Line and Tom Gill Rd.,Penitas,Texas,78576.0,26.278078612631,-98.440066356509
4103532,Carr Sand Pit Properties LLC,Active,Surface,7101 NIne Mile Azle Road,Fort Worth,Texas,76135.0,32.850059535502,-97.507708710104
4103537,H J G Trucking Sand Pit,Active,Surface,7686 Peden ,Azle,Texas,76020.0,32.952549590258,-97.531910105101
4103599,North Amarillo,Active,Surface,26511 N US 287,Amarillo,Texas,79108.0,35.471365888668,-101.880971820397
4103816,EAST LOOP 375 SAND PLT,Active,Surface,2050 Cherrington,El Paso,Texas,79936.0,31.747044979129,-106.250489783776
4103864,RED RIVER PLANT,Active,Surface,9078 W. FM 1753,SAVOY ,Texas,75479.0,33.682473941129,-96.324489542336
4103876,Smith Pit,Active,Surface,"2477 FM, 926",Newcastle,Texas,763723000.0,33.228222237443,-98.808930452795
4103909,Garfield Sand & Gravel,Active,Surface,3901 Norwood Lane,Del Valle,Texas,78617.0,30.193119643627,-97.583047331922
4103912,Kyle Plant ,Active,Surface,1282 FM 447 W. ,Victoria,Texas,77905.0,28.912431561613,-97.116276671961
4103937,BLANKENBURG PIT,Active,Surface,2004 FM 609,La Grange,Texas,78945.0,29.88159365461,-96.923941837223
4103973,"MineralTech Gulf Coast Abrasives, LLC",Active,Surface,11501 Crosby Lynchburg Road,Crosby,Texas,77532.0,29.857051358872,-95.059280120579
4104019,Bells/Savoy Aggregate Operations,Active,Surface,9394 West FM1753,Savoy,Texas,75479.0,33.682268656935,-96.33598038405
4104039,Knox Plant,Active,Surface,9812 STATE HWY 7 WEST,Crockett,Texas,75835.0,31.305035570022,-95.603773312756
4104056,MCCRAW PIT,Active,Surface,3765 County Rd. 2135,Telephone,Texas,75488.0,33.825524260141,-96.025844697055
4104108,Smithson Valley Quarry,Active,Surface,29590 Smithson Valley Rd,San Antonio,Texas,78261.0,29.736545159128,-98.403214051397
4104147,IMAGE MATERIALS,Active,Surface,1531 FM 718,Aurora,Texas,76078.0,33.044488617246,-97.524182970069
4104154,Ellinger Plant ,Active,Surface,5741 Kitchen Lane,Fayetteville,Texas,78940.0,29.859593523694,-96.745076358093
4104188,Fairland Granite Gravel Pit,Active,Surface,201 CR 121,MARBLE FALLS,Texas,78654.0,30.645431868706,-98.284787752518
4104210, BRONTE PLANT,Active,Surface,1816 Double Barrel Road,Bronte,Texas,76933.0,31.87722865398,-100.364881667889
4104219,RICHMOND MATERIAL CO,Active,Surface,5251 Ransom,Richmond,Texas,77469.0,29.564130828338,-95.698899635018
4104226,Mine Service Ltd.,Active,Surface,1953 Tom Ledbetter Rd,Waco,Texas,76702.0,31.527372087528,-97.273635135403
4104285,Brazos Sand Supply,Intermittent,Surface,18203 CR 40,Rosharon,Texas,77583.0,29.338310857127,-95.567440828123
4104363,Webberville S&G,Active,Surface,18601 FM 969,Manor,Texas,78653.0,30.247701058911,-97.52161615256
4104375,Altair Plant,Active,Surface,6440 S Hwy 71,Garwood,Texas,77442.0,29.536314389738,-96.44656929888
4104380,North Austin Quarry,Active,Surface,1701 County Road 147,Georgetown,Texas,78633.0,30.737977361753,-97.668640154448
4104393,Columbus Plant ,Active,Surface,4468 Hwy 71 South,Columbus,Texas,78934.0,29.65707562309,-96.528321806898
4104399,ASA Plant 1588,Active,Surface,450 Steiner Road,Waco,Texas,76706.0,31.424850747939,-97.050760453902
4104401,Poteet Sand and Gravel,Active,Surface,900 Cleo Lane,Poteet,Texas,78065.0,29.121081111523,-98.595384592315
4104416,4L Ranch,Active,Surface,1985 CR 101 B .,Columbus,Texas,78934.0,29.620748485601,-96.49540081854
4104420,Amrize Rosser Sand Plant,Active,Surface,14242 S. Hwy34,Scurry,Texas,75158.0,32.447677673185,-96.446233871999
4104430,Granbury Mine,Active,Surface,3549 Monroe Hwy,Granbury,Texas,76049.0,32.546127122909,-97.723770052302
4104441,Texas Materials Hergotz Plant,Active,Surface,8811 Hergotz,Austin,Texas,78742.0,30.236969204946,-97.661563196092
4104442,Portable #1,Active,Surface,7864 Retta,Mansfield,Texas,76063.0,32.559785094473,-97.19136821364
4104443,Madden Materials Madden Pit,Active,Surface,22592 St Hwy 16,Von Ormy,Texas,78073.0,29.187583605563,-98.584698684901
4104482,Cameron 1336 (1),Active,Surface,970 CR 253,Cameron,Texas,76520.0,30.874184039448,-96.86483552549
4104495,2229 Seven Points ,Active,Surface,10250 CR 2138,Kemp,Texas,75143.0,32.278880857052,-96.246966106715
4104521,Grayson County Sand & Gravel,Active,Surface,1112 Ciaccio Rd,Denison,Texas,75021.0,33.772621365667,-96.462026412558
4104529,Eagle Sorters LLC,Active,Surface,231 McClellan Rd,Kingwood,Texas,77339.0,30.040266246367,-95.261451488875
4104545,M-R Aggregates,Active,Surface,7414 E Hwy 83,Rio Grande City,Texas,78582.0,26.302446001214,-98.627580603593
4104576,Simonton Sand Plant,Intermittent,Surface,3551 East F.M. 1093,Wallis,Texas,77485.0,29.670315195215,-96.023430893116
4104622,King Sand & Gravel,Active,Surface,4930 SE 4095,Kerens,Texas,75144.0,32.134211314947,-96.131585227213
4104625,Rhodes Pit,Active,Surface,6133 Hwy 27,Center Point,Texas,78010.0,29.950050267773,-99.027046466271
4104629,"Texas Concrete Sand and Gravel, Inc.",Active,Surface,14140 fm 2025,Cleveland,Texas,77328.0,30.378424471848,-95.098555964133
4104676,Rosevine Quarry,Active,Surface,1450 Eddings Lane,San Augustine,Texas,75972.0,31.455067804042,-93.982984701065
4104712,Dyer Sand Pit,Active,Surface,12001 Dyer,El Paso,Texas,79934.0,31.955792956363,-106.359463458457
4104751,Eagle's Nest Mine,Active,Surface,7850 East State Hwy 29,Llano,Texas,78643.0,30.765672182614,-98.794899197375
4104778,Bristol Sand & Gravel,Active,Surface,7000 E. State Hwy. 34,Ennis,Texas,75119.0,32.247516654535,-96.731948975223
4104824,Bowles Sand & Gravel,Active,Surface,200 Sandtown Road,Avalon,Texas,76623.0,32.183272346596,-96.815815738267
4104830,"Hilliard Dozer, LP",Active,Surface,12495 Reed's Lake Loop,Temple,Texas,76501.0,30.962583622973,-97.318128118792
4104889,Eagle Lake Plant,Active,Surface,600 FM 3013,Eagle Lake,Texas,77434.0,29.574588841174,-96.322963095373
4104891,Ellinger Sand & Gravel,Active,Surface,1324 Rudolph,Fayetteville,Texas,78940.0,29.841708805999,-96.729778091559
4104917,Riesel Sand & Gravel Plant #1,Active,Surface,6253 W. Lake Creek Rd,Riesel,Texas,76682.0,31.490308680489,-97.0049059286
4104956,Wolf Creek,Active,Surface,1575 W. FM 1753,Bonham,Texas,75418.0,33.675234095974,-96.204093363523
4104963,Texas Materials Garfield Plant,Active,Surface,5451 E Hwy 71,Del Valle,Texas,78617.0,30.180373082765,-97.536387150572
4104996,Plum Aggregate Operating Company,Active,Surface,4150 Williams Rd,West Point,Texas,78963.0,29.955814559458,-96.979350573395
4105046,1362 (32) Route 242 Plant,Active,Surface,13070 SH 242,Conroe,Texas,77302.0,30.21579684137,-95.378691887148
4105070,Heartland Quarries Pit #1,Active,Surface,3788 WEST FM 487,JARRELL,Texas,76537.0,30.807628174103,-97.668258384825
4105081,Vox Plant,Active,Surface,6442 S HWY 71 ,Garwood,Texas,77442.0,29.536255711026,-96.446529031112
4105136,Moorhead Wet Plant,Active,Surface,19515 Moorhead Rd.,Conroe,Texas,77302.0,30.173161542097,-95.362508073146
4105157,Rio Materials,Active,Surface,1717 Zapalac Rd.,La Grange,Texas,78945.0,29.855296112326,-96.767424579933
4105174,GCH Materials,Active,Surface,2486 CR 304,Rainbow,Texas,76077.0,32.294379272492,-97.717719926359
4105198,Webberville Plant,Active,Surface,2016 FM 969,Elgin,Texas,78621.0,30.224774046676,-97.465467311539
4105217,Marble,Intermittent,Surface,1200 FM 97,Lockney,Texas,79241.0,34.127858711023,-101.365213348893
4105256,B&B Sand,Active,Surface,3623 CR 403,Gainesville,Texas,76240.0,33.892587890205,-97.215469588621
4105260,Allstar Materials Benbow Ranch,Intermittent,Surface,5771 FM 1447,Cuero,Texas,77954.0,29.135221727762,-97.199691168364
4105267,AusTex Aggregates LLC,Intermittent,Surface,851 CR 239,FLORENCE,Texas,78527.0,30.762265177989,-97.716335692723
4105304,Moody Plant 2227,Intermittent,Surface,16680 Moody-Leon Rd,Moody,Texas,76557.0,31.296635870062,-97.453012191605
4105313,Bastrop Sand Supply,Active,Surface,534 FM 969,Bastrop,Texas,78602.0,30.141738220259,-97.374008534503
4105361,J W Sands LLC,Active,Facility,22592 STATE HIGHWAY 16 S,Von Ormy,Texas,78073.0,29.187583605563,-98.584698684901
4105363,Lamesa Plant,Active,Surface,300 County Road 11,Lamesa,Texas,79331.0,32.802598809976,-102.141811759411
4105377,1300 Simonds,Intermittent,Surface,1300 W SIMONDS RD,SEAGOVILLE,Texas,75159.0,32.643642552978,-96.590721233867
4105395,Bigfoot Mine,Active,Surface,4606 FM 2504,Poteet,Texas,78065.0,29.079779441975,-98.738042890479
4105412,Ennis Sand & Gravel,Active,Surface,5830 FM 85,Ennis,Texas,75119.0,32.304924042444,-96.437190706511
4105416,Hidalgo Falls Plant,Active,Surface,11899 Hidalgo Falls Rd.,Washington,Texas,77880.0,30.368068755678,-96.186100270875
4105430,M&W Ranch,Active,Surface,1006B CR. 401,Nemo,Texas,76070.0,32.25477696984,-97.700655649964
4105440,Post Sand & Gravel,Active,Surface,960 CR 217,Post,Texas,79356.0,33.272535636871,-101.35033710715
4105447,Lema001,Active,Surface,207 Chain-O-Lakes,Cleveland,Texas,77327.0,30.439286104559,-94.825565706671
4105465,GUN RANGE,Active,Surface,3704 FM 1010,CLEVELAND,Texas,77327.0,30.275008586756,-95.085320898895
4105490,Rath Pit,Active,Surface,Rath -2800 Green DeWitt Rd / Lux 552 Jutz Rd / BP - 3095 Green Dewitt Rd,Cuero,Texas,77954.0,29.008337417855,-97.218893237813
4105491,Ellinger Plant #4,Active,Surface,5754 Krenek Road,Fayetteville,Texas,78940.0,29.836611511357,-96.727902562973
4105498,Scarmardo,Active,Surface,14275 County RD 260,Caldwell,Texas,77836.0,30.59207468286,-96.479369592196
4105504,Ambrose,Active,Surface,4404 FM1897,Bells ,Texas,75414.0,33.676757542494,-96.390760081406
4105505,Right Way ,Active,Surface,1910 Highland Shores Rd,Highlands,Texas,77562.0,29.837633256963,-95.087347512699
4105509,HMA 2,Intermittent,Surface,531 E 770 N,Orem,Utah,84097.0,40.311107701623,-111.681760047779
4105518,McCombs Sand Pit,Active,Surface,6101 Stan Roberts Sr. Ave.,EL Paso,Texas,79934.0,31.986934122133,-106.40824570079
4105520,Gunn Lake Sand,Active,Surface,1156 CR 3218,DeKalb,Texas,75559.0,33.603436135841,-94.533479692306
4105525,Lappe Sand and Gravel,Active,Surface,24337 Pit Road Fm 3024,Mathis,Texas,78368.0,28.139023555217,-97.845516998786
4105529,Glen Rose Sand & Gravel,Active,Surface,2819 CR 412,Glen Rose,Texas,76043.0,32.226089841662,-97.69254612076
4105537,1159 Academy,Active,Surface,2201 Wilson Valley Rd,Little River Academy,Texas,76554.0,30.976489834932,-97.372371166494
4105541,Thomaston Plant,Intermittent,Surface,48 Thomaston River Rd. ,Cuero,Texas,77954.0,28.983387729752,-97.15531142252
4105543,Medina River Sand & Gravel,Active,Surface,9215 Nelson Rd ,San Antonio,Texas,78252.0,29.328043265242,-98.673739230297
4105553,M Pit,Intermittent,Surface,803 Ten Mile Rd,Ferris,Texas,75125.0,32.539492358566,-96.579415332483
4105561,BILINDSAY RD,Intermittent,Surface,5700 Bilindsay Rd,Seagoville,Texas,75159.0,32.554906513062,-96.532949888897
4105572,Bastrop Plant,Active,Surface,2150 FM 969,Elgin,Texas,78621.0,30.225039902738,-97.466752264061
4105576,Barstow Site,Active,Surface,163 Co Rd 137,Barstow,Texas,79719.0,31.45788575601,-103.401598531674
4105583,Texan Pit,Active,Surface,4900 Texan Rd,Mission,Texas,78574.0,26.28139296085,-98.408817029394
4105589,Finley Quarry,Intermittent,Surface,601 FM 2214,Eastland,Texas,76448.0,32.381633277168,-98.739213086304
4105593,Hempstead Plant,Active,Surface,11296 Highway 159 East,Bellville,Texas,77418.0,29.976451903581,-96.415588254137
4105605,Hawley Sand and Gravel,Intermittent,Surface,11424 US Hwy 277,Hawley,Texas,79525.0,32.631667589571,-99.832856179291
4105606,LTX Sand and Gravel LLC,Active,Surface,2520 Lyon St. ,Laredo,Texas,78043.0,27.522313680859,-99.470825103207
4105609,Cayuga Site,Active,Surface,14599 SE CR 4270,KERENS,Texas,75144.0,32.005033540898,-96.114128841879
4105613,Sand Springs Mine,Active,Surface,1509 N MOSS LAKE RD,BIG SPRING,Texas,79720.0,32.258569150116,-101.365402677224
4105619,Wildcatter Sand Chico LLC,Active,Surface,3319 fm-1810,chico,Texas,76431.0,33.277213701811,-97.693862341953
4105621,1211 Smithville,Active,Surface,390 N Kirtley Rd,Smithville,Texas,78957.0,29.965984835728,-97.103050371868
